root/circle.yml,root,0,0,0,0,0,0,0,23.0,25.0,39.0,43.0,43.0,43.0,43.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0
root/docker-compose-linux-build.yml,root,0,0,0,0,0,0,0,0,0,0,0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0
root/docker-compose.yml,root,0,0,0,0,0,0,0,0,0,0,0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0
root/gulpfile.babel.js,root,0,0,0,0,0,0,0,0,305.0,318.0,350.0,384.0,402.0,415.0,424.0,427.0,427.0,425.0,425.0,443.0,444.0,444.0,444.0,444.0,428.0,428.0,428.0,428.0,428.0,431.0,431.0,431.0,431.0,431.0,431.0,431.0
root/gulpfile.js,root,0,0,0,0,0,0,191.0,357.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/sig,root,0,0,0,0,0,0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0
root/sig/import.sh,root/sig,0,0,0,0,0,0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0
root/sig/publish-coverage.js,root/sig,0,0,0,0,0,0,0,0,0,0,0,0,0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0
root/sig/publish-mac.js,root/sig,0,0,0,0,0,0,0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0
root/sig/publish.js,root/sig,0,0,0,0,0,0,21.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/snapcraft.yaml,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,67.0,67.0,67.0,69.0
root/src,root,0,0,0,0,0,0,3210.0,4670.0,5174.0,5536.0,5955.0,6167.0,6534.0,7713.0,7918.0,8025.0,8092.0,8292.0,8344.0,8398.0,8513.0,8523.0,8585.0,8585.0,8614.0,8642.0,8670.0,8836.0,8940.0,8956.0,8959.0,9039.0,9040.0,9040.0,9166.0,9192.0
root/src/_locales,root/src,0,0,0,0,0,0,0,0,0,44.0,44.0,44.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,47.0,47.0,47.0,47.0
root/src/_locales/_provider.js,root/src/_locales,0,0,0,0,0,0,0,0,0,44.0,44.0,44.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,47.0,47.0,47.0,47.0
root/src/_util.js,root/src,0,0,0,0,0,0,0,0,0,0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0
root/src/assets,root/src,0,0,0,0,0,0,485.0,523.0,543.0,543.0,614.0,738.0,787.0,861.0,866.0,866.0,872.0,877.0,877.0,877.0,877.0,877.0,877.0,877.0,874.0,874.0,882.0,882.0,882.0,882.0,882.0,882.0,882.0,882.0,893.0,893.0
root/src/assets/less,root/src/assets,0,0,0,0,0,0,485.0,523.0,543.0,543.0,614.0,738.0,787.0,861.0,866.0,866.0,872.0,877.0,877.0,877.0,877.0,877.0,877.0,877.0,874.0,874.0,882.0,882.0,882.0,882.0,882.0,882.0,882.0,882.0,893.0,893.0
root/src/assets/less/_colors.less,root/src/assets/less,0,0,0,0,0,0,11.0,11.0,11.0,11.0,11.0,11.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0
root/src/assets/less/_material.less,root/src/assets/less,0,0,0,0,0,0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0
root/src/assets/less/_reset.less,root/src/assets/less,0,0,0,0,0,0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
root/src/assets/less/_variables.less,root/src/assets/less,0,0,0,0,0,0,7.0,7.0,7.0,7.0,7.0,7.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
root/src/assets/less/core.less,root/src/assets/less,0,0,0,0,0,0,0,0,0,0,27.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0
root/src/assets/less/dialog_window.less,root/src/assets/less,0,0,0,0,0,0,71.0,72.0,74.0,74.0,74.0,73.0,73.0,109.0,114.0,114.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
root/src/assets/less/dialog_window_dark.less,root/src/assets/less,0,0,0,0,0,0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0
root/src/assets/less/main_window.less,root/src/assets/less,0,0,0,0,0,0,98.0,135.0,211.0,211.0,244.0,328.0,368.0,365.0,365.0,365.0,365.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,378.0,378.0,378.0,378.0,378.0,378.0,378.0,378.0,389.0,389.0
root/src/assets/less/main_window_dark.less,root/src/assets/less,0,0,0,0,0,0,29.0,29.0,29.0,29.0,29.0,41.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0
root/src/assets/less/main_window_mini.less,root/src/assets/less,0,0,0,0,0,0,23.0,23.0,23.0,23.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0
