root/p/src/main/java/com/iwsbrazil/calcuta/model,root/p/src/main/java/com/iwsbrazil/calcuta,0,0,120.0,156.0,266.0,0,266.0,0,0,222.0,550.0,222.0,228.0,551.0,551.0,576.0,647.0,654.0,747.0,825.0,881.0,1038.0,1104.0,1128.0,1137.0,1143.0,1151.0,986.0,873.0,876.0,1001.0,1159.0,1166.0,1166.0,1166.0,1224.0,1301.0,1301.0,1301.0,1355.0,1410.0,1355.0,1355.0,1413.0,1480.0,1522.0,1430.0,1551.0,1373.0,1790.0
root/p/src/main/java/com/iwsbrazil/calcuta/model/Event.java,root/p/src/main/java/com/iwsbrazil/calcuta/model,0,0,0,0,0,0,0,0,0,64.0,0,64.0,70.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/p/src/main/java/com/iwsbrazil/calcuta/model/manager,root/p/src/main/java/com/iwsbrazil/calcuta/model,0,0,0,0,0,0,0,0,0,0,117.0,0,0,216.0,216.0,233.0,290.0,297.0,314.0,345.0,381.0,510.0,561.0,589.0,594.0,594.0,602.0,477.0,381.0,381.0,480.0,606.0,614.0,614.0,614.0,658.0,645.0,645.0,645.0,671.0,723.0,671.0,671.0,724.0,788.0,842.0,738.0,869.0,689.0,1012.0
root/p/src/main/java/com/iwsbrazil/calcuta/model/manager/CommitmentManager.java,root/p/src/main/java/com/iwsbrazil/calcuta/model/manager,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112.0
root/p/src/main/java/com/iwsbrazil/calcuta/model/manager/DemandManager.java,root/p/src/main/java/com/iwsbrazil/calcuta/model/manager,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,0,0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,83.0,83.0,83.0,83.0,76.0,83.0
root/p/src/main/java/com/iwsbrazil/calcuta/model/manager/EventManager.java,root/p/src/main/java/com/iwsbrazil/calcuta/model/manager,0,0,0,0,0,0,0,0,0,0,65.0,0,0,73.0,73.0,90.0,112.0,119.0,136.0,136.0,172.0,197.0,243.0,254.0,254.0,254.0,262.0,173.0,172.0,172.0,177.0,267.0,275.0,275.0,275.0,313.0,300.0,300.0,300.0,303.0,348.0,303.0,303.0,349.0,356.0,380.0,356.0,407.0,321.0,404.0
root/p/src/main/java/com/iwsbrazil/calcuta/model/manager/NetworkManager.java,root/p/src/main/java/com/iwsbrazil/calcuta/model/manager,0,0,0,0,0,0,0,0,0,0,0,0,0,53.0,53.0,53.0,88.0,88.0,88.0,91.0,91.0,108.0,113.0,121.0,121.0,121.0,121.0,99.0,91.0,91.0,99.0,121.0,121.0,121.0,121.0,127.0,127.0,127.0,127.0,150.0,157.0,150.0,150.0,157.0,157.0,157.0,157.0,157.0,150.0,191.0
root/p/src/main/java/com/iwsbrazil/calcuta/model/manager/RealmManager.java,root/p/src/main/java/com/iwsbrazil/calcuta/model/manager,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
root/p/src/main/java/com/iwsbrazil/calcuta/model/manager/UserManager.java,root/p/src/main/java/com/iwsbrazil/calcuta/model/manager,0,0,0,0,0,0,0,0,0,0,52.0,0,0,90.0,90.0,90.0,90.0,90.0,90.0,118.0,118.0,118.0,118.0,127.0,132.0,132.0,132.0,118.0,118.0,118.0,118.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,182.0,212.0,132.0,212.0,132.0,212.0
root/p/src/main/java/com/iwsbrazil/calcuta/model/network,root/p/src/main/java/com/iwsbrazil/calcuta/model,0,0,0,0,106.0,0,106.0,0,0,0,273.0,0,0,175.0,175.0,183.0,197.0,197.0,273.0,317.0,337.0,365.0,380.0,380.0,380.0,380.0,380.0,346.0,329.0,332.0,358.0,384.0,383.0,383.0,383.0,397.0,487.0,487.0,487.0,515.0,518.0,515.0,515.0,520.0,523.0,523.0,523.0,523.0,515.0,619.0
root/p/src/main/java/com/iwsbrazil/calcuta/model/network/RetrofitManager.java,root/p/src/main/java/com/iwsbrazil/calcuta/model/network,0,0,0,0,59.0,0,59.0,0,0,0,109.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/p/src/main/java/com/iwsbrazil/calcuta/model/network/converters,root/p/src/main/java/com/iwsbrazil/calcuta/model/network,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.0
root/p/src/main/java/com/iwsbrazil/calcuta/model/network/converters/RealmListStringConverter.java,root/p/src/main/java/com/iwsbrazil/calcuta/model/network/converters,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.0
root/p/src/main/java/com/iwsbrazil/calcuta/model/network/converters/RealmString.java,root/p/src/main/java/com/iwsbrazil/calcuta/model/network/converters,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.0
root/p/src/main/java/com/iwsbrazil/calcuta/model/network/interfaces,root/p/src/main/java/com/iwsbrazil/calcuta/model/network,0,0,0,0,18.0,0,18.0,0,0,0,24.0,0,0,24.0,24.0,24.0,38.0,38.0,38.0,46.0,54.0,60.0,60.0,60.0,60.0,60.0,60.0,54.0,46.0,46.0,54.0,60.0,60.0,60.0,60.0,64.0,64.0,64.0,64.0,92.0,95.0,92.0,92.0,95.0,95.0,95.0,95.0,95.0,92.0,105.0
root/p/src/main/java/com/iwsbrazil/calcuta/model/network/interfaces/Service.java,root/p/src/main/java/com/iwsbrazil/calcuta/model/network/interfaces,0,0,0,0,18.0,0,18.0,0,0,0,24.0,0,0,24.0,24.0,24.0,38.0,38.0,38.0,46.0,54.0,60.0,60.0,60.0,60.0,60.0,60.0,54.0,46.0,46.0,54.0,60.0,60.0,60.0,60.0,64.0,64.0,64.0,64.0,92.0,95.0,92.0,92.0,95.0,95.0,95.0,95.0,95.0,92.0,105.0
root/p/src/main/java/com/iwsbrazil/calcuta/model/network/response,root/p/src/main/java/com/iwsbrazil/calcuta/model/network,0,0,0,0,29.0,0,29.0,0,0,0,140.0,0,0,151.0,151.0,159.0,159.0,159.0,235.0,271.0,283.0,305.0,320.0,320.0,320.0,320.0,320.0,292.0,283.0,286.0,304.0,324.0,323.0,323.0,323.0,333.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,425.0,428.0,428.0,428.0,428.0,423.0,448.0
root/p/src/main/java/com/iwsbrazil/calcuta/model/network/response/Author.java,root/p/src/main/java/com/iwsbrazil/calcuta/model/network/response,0,0,0,0,0,0,0,0,0,0,33.0,0,0,33.0,33.0,33.0,33.0,33.0,33.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,0,0,0,0,46.0,0
root/p/src/main/java/com/iwsbrazil/calcuta/model/network/response/Commitment.java,root/p/src/main/java/com/iwsbrazil/calcuta/model/network/response,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.0,89.0,89.0,89.0,89.0,89.0,89.0,89.0,80.0,80.0,80.0,80.0,89.0,91.0
root/p/src/main/java/com/iwsbrazil/calcuta/model/network/response/ConfirmationResponse.java,root/p/src/main/java/com/iwsbrazil/calcuta/model/network/response,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,4.0,4.0,4.0,4.0,4.0,0,0,0,0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0
root/p/src/main/java/com/iwsbrazil/calcuta/model/network/response/Demand.java,root/p/src/main/java/com/iwsbrazil/calcuta/model/network/response,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.0,61.0,60.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,60.0,60.0,78.0,70.0,69.0,69.0,69.0,69.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,82.0,82.0,82.0,82.0,70.0,90.0
root/p/src/main/java/com/iwsbrazil/calcuta/model/network/response/Event.java,root/p/src/main/java/com/iwsbrazil/calcuta/model/network/response,0,0,0,0,0,0,0,0,0,0,68.0,0,0,84.0,84.0,92.0,92.0,92.0,119.0,134.0,147.0,156.0,171.0,171.0,171.0,171.0,171.0,147.0,147.0,146.0,146.0,170.0,170.0,170.0,170.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,182.0,182.0,182.0,182.0,182.0,180.0,182.0
root/p/src/main/java/com/iwsbrazil/calcuta/model/network/response/EventsResponse.java,root/p/src/main/java/com/iwsbrazil/calcuta/model/network/response,0,0,0,0,0,0,0,0,0,0,13.0,0,0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0
root/p/src/main/java/com/iwsbrazil/calcuta/model/network/response/LoginResponse.java,root/p/src/main/java/com/iwsbrazil/calcuta/model/network/response,0,0,0,0,29.0,0,29.0,0,0,0,26.0,0,0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0
root/p/src/main/java/com/iwsbrazil/calcuta/model/network/response/User.java,root/p/src/main/java/com/iwsbrazil/calcuta/model/network/response,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.0,46.0,46.0,46.0,0,46.0
root/p/src/main/java/com/iwsbrazil/calcuta/model/social,root/p/src/main/java/com/iwsbrazil/calcuta/model,0,0,120.0,156.0,160.0,0,160.0,0,0,158.0,160.0,158.0,158.0,160.0,160.0,160.0,160.0,160.0,160.0,163.0,163.0,163.0,163.0,159.0,163.0,169.0,169.0,163.0,163.0,163.0,163.0,169.0,169.0,169.0,169.0,169.0,169.0,169.0,169.0,169.0,169.0,169.0,169.0,169.0,169.0,157.0,169.0,159.0,169.0,159.0
root/p/src/main/java/com/iwsbrazil/calcuta/model/social/FacebookManager.java,root/p/src/main/java/com/iwsbrazil/calcuta/model/social,0,0,120.0,156.0,160.0,0,160.0,0,0,158.0,160.0,158.0,158.0,160.0,160.0,160.0,160.0,160.0,160.0,163.0,163.0,163.0,163.0,159.0,163.0,169.0,169.0,163.0,163.0,163.0,163.0,169.0,169.0,169.0,169.0,169.0,169.0,169.0,169.0,169.0,169.0,169.0,169.0,169.0,169.0,157.0,169.0,159.0,169.0,159.0
root/p/src/main/java/com/iwsbrazil/calcuta/util,root/p/src/main/java/com/iwsbrazil/calcuta,0,0,0,8.0,8.0,0,8.0,0,0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,29.0,29.0,30.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0
root/p/src/main/java/com/iwsbrazil/calcuta/util/FileHelper.java,root/p/src/main/java/com/iwsbrazil/calcuta/util,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.0,21.0,21.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0
root/p/src/main/java/com/iwsbrazil/calcuta/util/Status.java,root/p/src/main/java/com/iwsbrazil/calcuta/util,0,0,0,8.0,8.0,0,8.0,0,0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
root/p/src/main/java/com/iwsbrazil/calcuta/view,root/p/src/main/java/com/iwsbrazil/calcuta,0,0,48.0,90.0,123.0,244.0,362.0,15.0,203.0,493.0,502.0,518.0,666.0,681.0,681.0,731.0,731.0,814.0,1043.0,1091.0,1102.0,1267.0,1311.0,1347.0,1352.0,1395.0,1441.0,1390.0,1103.0,1498.0,1201.0,1488.0,1541.0,1585.0,1567.0,1587.0,1633.0,1633.0,1676.0,1631.0,1669.0,1686.0,1685.0,1709.0,1815.0,1812.0,1809.0,1887.0,1757.0,1897.0
root/p/src/main/java/com/iwsbrazil/calcuta/view/MainActivity.java,root/p/src/main/java/com/iwsbrazil/calcuta/view,0,0,15.0,38.0,37.0,15.0,37.0,15.0,58.0,77.0,76.0,76.0,76.0,76.0,76.0,86.0,86.0,86.0,86.0,102.0,102.0,102.0,100.0,115.0,165.0,165.0,170.0,107.0,102.0,101.0,101.0,164.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,172.0,170.0,162.0,172.0,163.0,172.0,165.0
root/p/src/main/java/com/iwsbrazil/calcuta/view/adapters,root/p/src/main/java/com/iwsbrazil/calcuta/view,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104.0,104.0,104.0,104.0,0,104.0
root/p/src/main/java/com/iwsbrazil/calcuta/view/adapters/DemandsAdapter.java,root/p/src/main/java/com/iwsbrazil/calcuta/view/adapters,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.0,53.0,53.0,53.0,0,53.0
root/p/src/main/java/com/iwsbrazil/calcuta/view/adapters/DonationsAdapter.java,root/p/src/main/java/com/iwsbrazil/calcuta/view/adapters,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.0,51.0,51.0,51.0,0,51.0
root/p/src/main/java/com/iwsbrazil/calcuta/view/commit,root/p/src/main/java/com/iwsbrazil/calcuta/view,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/p/src/main/java/com/iwsbrazil/calcuta/view/commit/EventCommitActivity.java,root/p/src/main/java/com/iwsbrazil/calcuta/view/commit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/p/src/main/java/com/iwsbrazil/calcuta/view/detail,root/p/src/main/java/com/iwsbrazil/calcuta/view,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.0,46.0,46.0,46.0,181.0,183.0,183.0,183.0,183.0,183.0,47.0,47.0,66.0,74.0,209.0,209.0,253.0,235.0,225.0,271.0,271.0,313.0,271.0,307.0,322.0,321.0,321.0,365.0,364.0,364.0,364.0,321.0,359.0
root/p/src/main/java/com/iwsbrazil/calcuta/view/detail/EventDetailActivity.java,root/p/src/main/java/com/iwsbrazil/calcuta/view/detail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.0,46.0,46.0,46.0,78.0,79.0,79.0,79.0,79.0,79.0,47.0,47.0,66.0,74.0,105.0,105.0,149.0,131.0,120.0,166.0,166.0,178.0,166.0,177.0,191.0,190.0,190.0,234.0,233.0,233.0,233.0,190.0,228.0
root/p/src/main/java/com/iwsbrazil/calcuta/view/detail/ExpandImageActivity.java,root/p/src/main/java/com/iwsbrazil/calcuta/view/detail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.0,0,25.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0
root/p/src/main/java/com/iwsbrazil/calcuta/view/detail/QrScanActivity.java,root/p/src/main/java/com/iwsbrazil/calcuta/view/detail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103.0,104.0,104.0,104.0,104.0,104.0,0,0,0,0,104.0,104.0,104.0,104.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0
