root/circle.yml,root,0,0,0,0,0,0,6.0,6.0,10.0,10.0,10.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,23.0,26.0,26.0,24.0,26.0,26.0,26.0,27.0,27.0,27.0,27.0,27.0,27.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,26.0,26.0,0,0,0,0,0,0,0,0,0,0
root/debian,root,0,0,0,0,0,0,0,0,0,0,0,0,86.0,86.0,86.0,86.0,96.0,117.0,117.0,117.0,117.0,117.0,117.0,117.0,117.0,117.0,117.0,117.0,117.0,117.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/debian/postgrest-wrapper,root/debian,0,0,0,0,0,0,0,0,0,0,0,0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/debian/postgrest.init.d,root/debian,0,0,0,0,0,0,0,0,0,0,0,0,78.0,78.0,78.0,78.0,78.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/debian/rules,root/debian,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/docker,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0,17.0,17.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0
root/docker/docker-compose.yml,root/docker,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0,17.0,17.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0
root/main,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.0,90.0,88.0,88.0,94.0,107.0,107.0,127.0,127.0,127.0,127.0,127.0,181.0,181.0,288.0,281.0,284.0,267.0,267.0,267.0,267.0,274.0,274.0,287.0,287.0,287.0
root/main/Main.hs,root/main,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.0,90.0,88.0,88.0,94.0,107.0,107.0,127.0,127.0,127.0,127.0,127.0,181.0,181.0,288.0,281.0,284.0,267.0,267.0,267.0,267.0,274.0,274.0,287.0,287.0,287.0
root/mkdocs.yml,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/schema-templates,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,379.0,381.0,381.0,381.0,381.0,381.0,380.0,380.0,380.0,380.0,380.0,380.0,380.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/schema-templates/blog.sql,root/schema-templates,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,379.0,381.0,381.0,381.0,381.0,381.0,380.0,380.0,380.0,380.0,380.0,380.0,380.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/scripts,root,0,0,0,0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
root/scripts/release_s3.sh,root/scripts,0,0,0,0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
root/src,root,0,0,532.0,708.0,963.0,991.0,1126.0,1067.0,1083.0,1142.0,1196.0,1238.0,1236.0,1254.0,1358.0,1403.0,2258.0,2089.0,2362.0,2485.0,2493.0,2493.0,2501.0,2520.0,2535.0,2586.0,2858.0,2961.0,2945.0,3037.0,3171.0,3184.0,3203.0,3242.0,3286.0,3331.0,3399.0,3470.0,3475.0,3533.0,3564.0,3647.0,3712.0,3730.0,3734.0,3746.0,3827.0,3852.0,3902.0,3890.0,3920.0
root/src/App.hs,root/src,0,0,0,0,0,0,254.0,238.0,238.0,239.0,277.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/src/Auth.hs,root/src,0,0,0,0,0,0,69.0,71.0,71.0,71.0,71.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/src/Config.hs,root/src,0,0,0,0,0,0,54.0,54.0,58.0,60.0,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/src/Dbapi.hs,root/src,0,0,122.0,211.0,232.0,237.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/src/Error.hs,root/src,0,0,0,0,0,0,0,71.0,71.0,71.0,71.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/src/Main.hs,root/src,0,0,33.0,45.0,64.0,62.0,64.0,63.0,70.0,71.0,71.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/src/Middleware.hs,root/src,0,0,0,0,110.0,124.0,76.0,76.0,76.0,76.0,76.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/src/PgError.hs,root/src,0,0,0,0,0,0,86.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/src/PgQuery.hs,root/src,0,0,128.0,198.0,248.0,262.0,220.0,207.0,212.0,267.0,282.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/src/PgStructure.hs,root/src,0,0,142.0,138.0,193.0,193.0,188.0,172.0,172.0,172.0,173.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/src/PostgREST,root/src,0,0,0,0,0,0,0,0,0,0,0,1238.0,1236.0,1254.0,1358.0,1403.0,2215.0,2089.0,2362.0,2485.0,2493.0,2493.0,2501.0,2520.0,2535.0,2586.0,2858.0,2961.0,2945.0,3037.0,3171.0,3184.0,3203.0,3242.0,3286.0,3331.0,3399.0,3470.0,3475.0,3533.0,3564.0,3647.0,3712.0,3730.0,3734.0,3746.0,3827.0,3852.0,3902.0,3890.0,3920.0
root/src/PostgREST/ApiRequest.hs,root/src/PostgREST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217.0,221.0,221.0,228.0,228.0,228.0,232.0,251.0,270.0,275.0,275.0,278.0,278.0,286.0,301.0,301.0,301.0,303.0,280.0,288.0,291.0,291.0,291.0,291.0,313.0,313.0,307.0,307.0,299.0,305.0,305.0,305.0,305.0,305.0
root/src/PostgREST/App.hs,root/src/PostgREST,0,0,0,0,0,0,0,0,0,0,0,315.0,315.0,317.0,360.0,369.0,479.0,334.0,340.0,334.0,362.0,362.0,362.0,362.0,363.0,432.0,455.0,468.0,478.0,484.0,485.0,481.0,481.0,316.0,337.0,334.0,349.0,357.0,357.0,368.0,364.0,370.0,372.0,372.0,372.0,378.0,404.0,404.0,406.0,405.0,405.0
root/src/PostgREST/Auth.hs,root/src/PostgREST,0,0,0,0,0,0,0,0,0,0,0,104.0,104.0,104.0,101.0,101.0,73.0,84.0,84.0,85.0,85.0,85.0,85.0,87.0,82.0,88.0,86.0,86.0,85.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,80.0,80.0,80.0,80.0,92.0,92.0,87.0,87.0,87.0,87.0,87.0,87.0,100.0,100.0,100.0
root/src/PostgREST/Config.hs,root/src/PostgREST,0,0,0,0,0,0,0,0,0,0,0,64.0,64.0,64.0,64.0,64.0,99.0,99.0,102.0,102.0,103.0,103.0,103.0,103.0,103.0,103.0,105.0,107.0,106.0,106.0,183.0,181.0,188.0,190.0,190.0,190.0,190.0,191.0,196.0,196.0,196.0,204.0,220.0,220.0,224.0,224.0,237.0,237.0,248.0,248.0,248.0
root/src/PostgREST/DbRequestBuilder.hs,root/src/PostgREST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275.0,277.0,272.0,272.0,286.0,286.0,324.0,324.0,332.0,332.0,346.0,346.0,339.0,361.0,361.0,342.0,342.0,342.0
root/src/PostgREST/DbStructure.hs,root/src/PostgREST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,353.0,566.0,628.0,628.0,628.0,637.0,637.0,637.0,637.0,637.0,615.0,613.0,635.0,634.0,634.0,634.0,634.0,634.0,652.0,668.0,668.0,668.0,696.0,700.0,707.0,716.0,748.0,748.0,749.0,769.0,792.0,792.0,792.0,792.0
root/src/PostgREST/Error.hs,root/src/PostgREST,0,0,0,0,0,0,0,0,0,0,0,71.0,71.0,71.0,71.0,71.0,73.0,77.0,77.0,83.0,94.0,94.0,94.0,94.0,94.0,99.0,95.0,96.0,98.0,98.0,103.0,110.0,110.0,135.0,149.0,162.0,162.0,167.0,167.0,167.0,171.0,171.0,185.0,185.0,185.0,185.0,188.0,188.0,188.0,188.0,188.0
root/src/PostgREST/Main.hs,root/src/PostgREST,0,0,0,0,0,0,0,0,0,0,0,71.0,71.0,87.0,81.0,84.0,111.0,81.0,97.0,104.0,77.0,77.0,76.0,78.0,87.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/src/PostgREST/MainTest.hs,root/src/PostgREST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/src/PostgREST/Middleware.hs,root/src/PostgREST,0,0,0,0,0,0,0,0,0,0,0,86.0,86.0,86.0,101.0,101.0,90.0,69.0,69.0,65.0,65.0,65.0,65.0,68.0,59.0,53.0,58.0,58.0,42.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,63.0,63.0,63.0,63.0,61.0,61.0,61.0,61.0,61.0,62.0,62.0,62.0,62.0,62.0,62.0
root/src/PostgREST/OpenAPI.hs,root/src/PostgREST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241.0,331.0,328.0,355.0,355.0,357.0,357.0,357.0,357.0,357.0,356.0,357.0,357.0,354.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0
root/src/PostgREST/Parsers.hs,root/src/PostgREST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,153.0,153.0,153.0,149.0,149.0,150.0,150.0,150.0,154.0,154.0,166.0,172.0,221.0,221.0,223.0,223.0,238.0,238.0,236.0,236.0,230.0,214.0,214.0,237.0,230.0,242.0
root/src/PostgREST/PgQuery.hs,root/src/PostgREST,0,0,0,0,0,0,0,0,0,0,0,292.0,292.0,292.0,322.0,354.0,426.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/src/PostgREST/PgStructure.hs,root/src/PostgREST,0,0,0,0,0,0,0,0,0,0,0,175.0,173.0,173.0,198.0,199.0,282.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/src/PostgREST/QueryBuilder.hs,root/src/PostgREST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.0,446.0,470.0,523.0,511.0,511.0,511.0,519.0,519.0,516.0,518.0,531.0,527.0,527.0,570.0,573.0,585.0,483.0,488.0,488.0,461.0,473.0,473.0,471.0,472.0,472.0,478.0,455.0,455.0,463.0,454.0,454.0,467.0,467.0,477.0
root/src/PostgREST/RangeQuery.hs,root/src/PostgREST,0,0,0,0,0,0,0,0,0,0,0,60.0,60.0,60.0,60.0,60.0,61.0,61.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,73.0,73.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0
root/src/PostgREST/Types.hs,root/src/PostgREST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112.0,156.0,156.0,160.0,160.0,160.0,160.0,160.0,160.0,162.0,162.0,170.0,170.0,182.0,182.0,174.0,174.0,174.0,174.0,207.0,267.0,245.0,245.0,229.0,239.0,256.0,279.0,282.0,282.0,299.0,315.0,317.0,324.0,320.0,328.0
root/src/RangeQuery.hs,root/src,0,0,52.0,55.0,55.0,53.0,58.0,58.0,58.0,58.0,58.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/src/Types.hs,root/src,0,0,55.0,61.0,61.0,60.0,57.0,57.0,57.0,57.0,57.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/src/mock.hs,root/src,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/stack.yaml,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,7.0,7.0,7.0,7.0,10.0,15.0,15.0,15.0,15.0,15.0,15.0,29.0,24.0,24.0,24.0,9.0,9.0,9.0,9.0,8.0,8.0,8.0,10.0,10.0,10.0,14.0,14.0,12.0,12.0,12.0,15.0,15.0,15.0,16.0,16.0,16.0
root/test,root,0,0,389.0,1151.0,1707.0,1792.0,1658.0,1675.0,1706.0,1774.0,1532.0,1619.0,1651.0,1697.0,1856.0,1967.0,2307.0,2388.0,2908.0,2900.0,3053.0,3053.0,3120.0,3258.0,3259.0,3468.0,3553.0,3635.0,3298.0,3492.0,3562.0,3586.0,3787.0,4010.0,4007.0,4116.0,4278.0,4548.0,4561.0,4832.0,4963.0,5293.0,5519.0,5521.0,5555.0,5740.0,6085.0,6146.0,6339.0,6429.0,6628.0
root/test/Feature,root/test,0,0,157.0,293.0,549.0,604.0,603.0,647.0,681.0,728.0,801.0,863.0,864.0,878.0,979.0,1061.0,1258.0,1352.0,1455.0,1463.0,1637.0,1637.0,1693.0,1738.0,1738.0,1910.0,1995.0,2024.0,1703.0,1777.0,1830.0,1844.0,1895.0,2095.0,2065.0,2126.0,2261.0,2478.0,2491.0,2602.0,2703.0,2990.0,3113.0,3115.0,3149.0,3191.0,3469.0,3482.0,3553.0,3614.0,3780.0
root/test/Feature/AndOrParamsSpec.hs,root/test/Feature,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172.0,185.0,185.0,231.0,237.0,237.0,237.0,237.0,237.0,237.0,237.0,237.0,222.0,218.0
root/test/Feature/AsymmetricJwtSpec.hs,root/test/Feature,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0
root/test/Feature/AudienceJwtSecretSpec.hs,root/test/Feature,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.0,44.0,44.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0
root/test/Feature/AuthSpec.hs,root/test/Feature,0,0,0,0,26.0,26.0,25.0,31.0,30.0,30.0,30.0,54.0,54.0,54.0,61.0,61.0,49.0,70.0,72.0,70.0,68.0,68.0,68.0,84.0,84.0,105.0,105.0,105.0,105.0,154.0,156.0,156.0,156.0,153.0,144.0,144.0,144.0,144.0,144.0,144.0,144.0,153.0,153.0,153.0,153.0,153.0,153.0,153.0,153.0,153.0,153.0
root/test/Feature/BinaryJwtSecretSpec.hs,root/test/Feature,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0
root/test/Feature/ConcurrentSpec.hs,root/test/Feature,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,53.0,53.0,53.0,53.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0
root/test/Feature/CorsSpec.hs,root/test/Feature,0,0,0,0,65.0,63.0,62.0,62.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,74.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0
root/test/Feature/DeleteSpec.hs,root/test/Feature,0,0,0,0,0,0,0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,43.0,41.0,37.0,37.0,37.0,37.0,37.0,37.0,59.0,59.0,59.0,59.0,61.0,61.0,61.0,70.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0
root/test/Feature/InsertSpec.hs,root/test/Feature,0,0,71.0,108.0,132.0,192.0,187.0,185.0,184.0,202.0,263.0,296.0,296.0,302.0,297.0,303.0,375.0,377.0,389.0,410.0,409.0,409.0,409.0,400.0,400.0,434.0,442.0,442.0,471.0,399.0,401.0,401.0,423.0,460.0,447.0,447.0,471.0,471.0,471.0,471.0,471.0,471.0,471.0,471.0,471.0,485.0,485.0,485.0,485.0,485.0,475.0
root/test/Feature/JsonOperatorSpec.hs,root/test/Feature,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189.0
root/test/Feature/NoJwtSpec.hs,root/test/Feature,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0
root/test/Feature/NonexistentSchemaSpec.hs,root/test/Feature,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0
root/test/Feature/PgVersion95Spec.hs,root/test/Feature,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.0
root/test/Feature/PgVersion96Spec.hs,root/test/Feature,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0
root/test/Feature/ProxySpec.hs,root/test/Feature,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0,13.0,13.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0
root/test/Feature/QueryLimitedSpec.hs,root/test/Feature,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0,32.0,29.0,29.0,29.0,29.0,29.0,37.0,46.0,46.0,46.0,46.0,48.0,48.0,48.0,48.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0
root/test/Feature/QuerySpec.hs,root/test/Feature,0,0,0,30.0,58.0,56.0,57.0,60.0,89.0,118.0,129.0,133.0,133.0,140.0,237.0,292.0,317.0,368.0,404.0,402.0,438.0,438.0,438.0,456.0,456.0,517.0,517.0,556.0,577.0,591.0,625.0,639.0,647.0,606.0,634.0,695.0,806.0,851.0,851.0,898.0,918.0,770.0,755.0,778.0,808.0,811.0,889.0,902.0,973.0,997.0,933.0
root/test/Feature/RangeSpec.hs,root/test/Feature,0,0,15.0,83.0,83.0,82.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,103.0,112.0,112.0,116.0,114.0,208.0,208.0,208.0,208.0,208.0,253.0,253.0,253.0,253.0,252.0,251.0,251.0,251.0,251.0,228.0,228.0,228.0,228.0,228.0,228.0,228.0,228.0,228.0,228.0,227.0,227.0,227.0,227.0,227.0,227.0,227.0
root/test/Feature/RpcSpec.hs,root/test/Feature,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,323.0,346.0,343.0,345.0,370.0,370.0,370.0,370.0,363.0,363.0
root/test/Feature/SingularSpec.hs,root/test/Feature,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198.0,193.0,193.0,193.0,193.0,193.0,193.0,193.0,193.0,193.0,193.0,194.0,194.0,194.0,194.0,194.0,194.0,194.0
root/test/Feature/StructureSpec.hs,root/test/Feature,0,0,71.0,72.0,185.0,185.0,189.0,189.0,188.0,188.0,189.0,190.0,191.0,192.0,194.0,195.0,298.0,318.0,323.0,322.0,325.0,325.0,381.0,381.0,381.0,384.0,430.0,407.0,36.0,97.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,163.0,177.0,215.0,231.0,231.0,231.0,231.0,231.0,231.0,231.0,263.0,263.0
root/test/Feature/UnicodeSpec.hs,root/test/Feature,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,22.0,22.0,22.0,22.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0
root/test/Feature/UpsertSpec.hs,root/test/Feature,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.0,200.0,200.0,227.0,227.0
