root/examples/apple_example/imguiex-ios,root/examples/apple_example,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1455.0,1455.0,1455.0,1455.0,1455.0,1456.0,1458.0,1458.0,1458.0,1458.0,1458.0,1458.0,1459.0,1459.0,1459.0,1459.0,1458.0,1458.0,1458.0,1458.0,1458.0,1480.0,1487.0,1487.0,1487.0,1475.0,0,0
root/examples/apple_example/imguiex-ios/AppDelegate.h,root/examples/apple_example/imguiex-ios,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,0,0
root/examples/apple_example/imguiex-ios/AppDelegate.m,root/examples/apple_example/imguiex-ios,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,0,0
root/examples/apple_example/imguiex-ios/GameViewController.h,root/examples/apple_example/imguiex-ios,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,0,0
root/examples/apple_example/imguiex-ios/GameViewController.m,root/examples/apple_example/imguiex-ios,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,481.0,481.0,481.0,481.0,481.0,481.0,481.0,481.0,481.0,481.0,481.0,481.0,481.0,481.0,481.0,481.0,481.0,481.0,481.0,481.0,481.0,479.0,479.0,479.0,479.0,472.0,0,0
root/examples/apple_example/imguiex-ios/debug_hud.cpp,root/examples/apple_example/imguiex-ios,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,44.0,44.0,44.0,44.0,44.0,68.0,73.0,73.0,73.0,73.0,0,0
root/examples/apple_example/imguiex-ios/debug_hud.h,root/examples/apple_example/imguiex-ios,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,26.0,26.0,26.0,26.0,0,0
root/examples/apple_example/imguiex-ios/imgui_impl_ios.h,root/examples/apple_example/imguiex-ios,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,0,0
root/examples/apple_example/imguiex-ios/imgui_impl_ios.mm,root/examples/apple_example/imguiex-ios,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,803.0,803.0,803.0,803.0,803.0,804.0,806.0,806.0,806.0,806.0,806.0,806.0,807.0,807.0,807.0,807.0,807.0,807.0,807.0,807.0,807.0,807.0,808.0,808.0,808.0,803.0,0,0
root/examples/apple_example/imguiex-ios/main.m,root/examples/apple_example/imguiex-ios,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,0,0
root/examples/apple_example/imguiex-osx,root/examples/apple_example,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,0,0
root/examples/apple_example/imguiex-osx/AppDelegate.h,root/examples/apple_example/imguiex-osx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,0,0
root/examples/apple_example/imguiex-osx/AppDelegate.m,root/examples/apple_example/imguiex-osx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,0,0
root/examples/apple_example/imguiex-osx/main.m,root/examples/apple_example/imguiex-osx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,0,0
root/examples/directx10_example,root/examples,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,745.0,745.0,745.0,749.0,793.0,798.0,798.0,806.0,798.0,798.0,798.0,799.0,799.0,799.0,799.0,799.0,799.0,799.0,799.0,801.0,801.0,808.0,834.0,843.0,849.0,860.0,909.0,921.0,920.0,920.0,0,0
root/examples/directx10_example/imgui_impl_dx10.cpp,root/examples/directx10_example,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,507.0,507.0,507.0,509.0,553.0,580.0,580.0,588.0,580.0,580.0,580.0,581.0,581.0,581.0,581.0,581.0,581.0,581.0,581.0,581.0,581.0,589.0,609.0,614.0,614.0,619.0,668.0,680.0,677.0,677.0,0,0
root/examples/directx10_example/imgui_impl_dx10.h,root/examples/directx10_example,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.0,22.0,22.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,27.0,27.0,27.0,27.0,0,0
root/examples/directx10_example/main.cpp,root/examples/directx10_example,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216.0,216.0,216.0,216.0,216.0,194.0,194.0,194.0,194.0,194.0,194.0,194.0,194.0,194.0,194.0,194.0,194.0,194.0,194.0,196.0,196.0,195.0,201.0,205.0,211.0,217.0,214.0,214.0,216.0,216.0,0,0
root/examples/directx11_example,root/examples,0,0,0,607.0,606.0,609.0,609.0,609.0,609.0,609.0,599.0,702.0,687.0,708.0,732.0,743.0,752.0,756.0,762.0,751.0,751.0,763.0,751.0,751.0,751.0,755.0,804.0,809.0,809.0,817.0,809.0,809.0,809.0,810.0,810.0,810.0,810.0,810.0,810.0,810.0,810.0,812.0,812.0,819.0,845.0,854.0,860.0,892.0,920.0,932.0,934.0,934.0,0,0
root/examples/directx11_example/build_win32.bat,root/examples/directx11_example,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0,0
root/examples/directx11_example/imgui_impl_dx11.cpp,root/examples/directx11_example,0,0,0,0,0,0,0,0,0,0,0,467.0,451.0,472.0,496.0,498.0,507.0,507.0,510.0,505.0,505.0,510.0,505.0,505.0,505.0,507.0,556.0,583.0,583.0,591.0,583.0,583.0,583.0,584.0,584.0,584.0,584.0,584.0,584.0,584.0,584.0,584.0,584.0,592.0,612.0,617.0,617.0,642.0,671.0,683.0,683.0,683.0,0,0
root/examples/directx11_example/imgui_impl_dx11.h,root/examples/directx11_example,0,0,0,0,0,0,0,0,0,0,0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,28.0,28.0,28.0,28.0,0,0
root/examples/directx11_example/main.cpp,root/examples/directx11_example,0,0,0,607.0,606.0,609.0,609.0,609.0,609.0,609.0,599.0,215.0,216.0,216.0,216.0,225.0,225.0,225.0,225.0,219.0,219.0,226.0,219.0,219.0,219.0,219.0,219.0,197.0,197.0,197.0,197.0,197.0,197.0,197.0,197.0,197.0,197.0,197.0,197.0,197.0,197.0,199.0,199.0,198.0,204.0,208.0,214.0,221.0,217.0,217.0,219.0,219.0,0,0
root/examples/directx12_example,root/examples,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1272.0,1284.0,1287.0,1287.0,0,0
root/examples/directx12_example/build_win32.bat,root/examples/directx12_example,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,4.0,4.0,4.0,0,0
root/examples/directx12_example/imgui_impl_dx12.cpp,root/examples/directx12_example,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,811.0,823.0,823.0,823.0,0,0
root/examples/directx12_example/imgui_impl_dx12.h,root/examples/directx12_example,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.0,40.0,40.0,40.0,0,0
root/examples/directx12_example/main.cpp,root/examples/directx12_example,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,417.0,417.0,420.0,420.0,0,0
root/examples/directx9_example,root/examples,355.0,370.0,370.0,352.0,354.0,383.0,383.0,383.0,383.0,383.0,373.0,455.0,457.0,464.0,487.0,487.0,498.0,501.0,508.0,500.0,500.0,509.0,500.0,500.0,501.0,505.0,521.0,529.0,529.0,537.0,529.0,529.0,529.0,530.0,539.0,539.0,539.0,539.0,539.0,539.0,541.0,542.0,542.0,549.0,575.0,593.0,599.0,612.0,662.0,675.0,677.0,693.0,0,0
root/examples/directx9_example/build_win32.bat,root/examples/directx9_example,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0,0
root/examples/directx9_example/imgui_impl_dx9.cpp,root/examples/directx9_example,0,0,0,0,0,0,0,0,0,0,0,285.0,286.0,293.0,316.0,308.0,319.0,319.0,323.0,319.0,319.0,323.0,319.0,319.0,320.0,322.0,338.0,346.0,346.0,354.0,346.0,346.0,346.0,347.0,356.0,356.0,356.0,356.0,356.0,356.0,358.0,358.0,358.0,366.0,386.0,391.0,391.0,396.0,438.0,451.0,451.0,467.0,0,0
root/examples/directx9_example/imgui_impl_dx9.h,root/examples/directx9_example,0,0,0,0,0,0,0,0,0,0,0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,27.0,27.0,27.0,27.0,0,0
root/examples/directx9_example/main.cpp,root/examples/directx9_example,355.0,370.0,370.0,352.0,354.0,383.0,383.0,383.0,383.0,383.0,373.0,151.0,152.0,152.0,152.0,160.0,160.0,160.0,160.0,156.0,156.0,161.0,156.0,156.0,156.0,156.0,156.0,156.0,156.0,156.0,156.0,156.0,156.0,156.0,156.0,156.0,156.0,156.0,156.0,156.0,156.0,157.0,157.0,156.0,162.0,175.0,181.0,189.0,194.0,194.0,196.0,196.0,0,0
root/examples/example_allegro5,root/examples,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.0,144.0
root/examples/example_allegro5/imconfig_allegro5.h,root/examples/example_allegro5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0,11.0
root/examples/example_allegro5/main.cpp,root/examples/example_allegro5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.0,133.0
root/examples/example_apple,root/examples,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1529.0,0
root/examples/example_apple/imguiex-ios,root/examples/example_apple,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1475.0,0
root/examples/example_apple/imguiex-ios/AppDelegate.h,root/examples/example_apple/imguiex-ios,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0,0
root/examples/example_apple/imguiex-ios/AppDelegate.m,root/examples/example_apple/imguiex-ios,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.0,0
root/examples/example_apple/imguiex-ios/GameViewController.h,root/examples/example_apple/imguiex-ios,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,0
root/examples/example_apple/imguiex-ios/GameViewController.m,root/examples/example_apple/imguiex-ios,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,472.0,0
root/examples/example_apple/imguiex-ios/debug_hud.cpp,root/examples/example_apple/imguiex-ios,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.0,0
root/examples/example_apple/imguiex-ios/debug_hud.h,root/examples/example_apple/imguiex-ios,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.0,0
root/examples/example_apple/imguiex-ios/imgui_impl_ios.h,root/examples/example_apple/imguiex-ios,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.0,0
root/examples/example_apple/imguiex-ios/imgui_impl_ios.mm,root/examples/example_apple/imguiex-ios,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,803.0,0
root/examples/example_apple/imguiex-ios/main.m,root/examples/example_apple/imguiex-ios,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0,0
root/examples/example_apple/imguiex-osx,root/examples/example_apple,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.0,0
root/examples/example_apple/imguiex-osx/AppDelegate.h,root/examples/example_apple/imguiex-osx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0,0
root/examples/example_apple/imguiex-osx/AppDelegate.m,root/examples/example_apple/imguiex-osx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.0,0
root/examples/example_apple/imguiex-osx/main.m,root/examples/example_apple/imguiex-osx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0,0
root/examples/example_apple_metal,root/examples,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,345.0
root/examples/example_apple_metal/Shared,root/examples/example_apple_metal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,345.0
root/examples/example_apple_metal/Shared/AppDelegate.h,root/examples/example_apple_metal/Shared,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.0
root/examples/example_apple_metal/Shared/AppDelegate.m,root/examples/example_apple_metal/Shared,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0
root/examples/example_apple_metal/Shared/Renderer.h,root/examples/example_apple_metal/Shared,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0
root/examples/example_apple_metal/Shared/Renderer.mm,root/examples/example_apple_metal/Shared,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132.0
root/examples/example_apple_metal/Shared/ViewController.h,root/examples/example_apple_metal/Shared,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0
root/examples/example_apple_metal/Shared/ViewController.mm,root/examples/example_apple_metal/Shared,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130.0
root/examples/example_apple_metal/Shared/main.m,root/examples/example_apple_metal/Shared,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.0
root/examples/example_apple_opengl2,root/examples,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281.0
root/examples/example_apple_opengl2/main.mm,root/examples/example_apple_opengl2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281.0
root/examples/example_freeglut_opengl2,root/examples,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.0,134.0
root/examples/example_freeglut_opengl2/main.cpp,root/examples/example_freeglut_opengl2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.0,134.0
root/examples/example_glfw_opengl2,root/examples,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214.0,216.0
root/examples/example_glfw_opengl2/Makefile,root/examples/example_glfw_opengl2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.0,73.0
root/examples/example_glfw_opengl2/build_win32.bat,root/examples/example_glfw_opengl2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,3.0
root/examples/example_glfw_opengl2/main.cpp,root/examples/example_glfw_opengl2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138.0,140.0
root/examples/example_glfw_opengl3,root/examples,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223.0,242.0
