root/Europe&CentralAsia/Serbia,root/Europe&CentralAsia,46.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,15.0,15.0
root/Europe&CentralAsia/SlovakRepublic,root/Europe&CentralAsia,22.0,22.0,22.0,22.0,22.0,16.0,16.0,16.0,16.0,16.0
root/Europe&CentralAsia/Slovenia,root/Europe&CentralAsia,21.0,21.0,21.0,21.0,21.0,17.0,15.0,14.0,14.0,14.0
root/Europe&CentralAsia/Spain,root/Europe&CentralAsia,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0,9.0,9.0
root/Europe&CentralAsia/Sweden,root/Europe&CentralAsia,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
root/Europe&CentralAsia/Switzerland,root/Europe&CentralAsia,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
root/Europe&CentralAsia/Tajikistan,root/Europe&CentralAsia,65.0,65.0,65.0,65.0,65.0,65.0,65.0,72.0,72.0,70.0
root/Europe&CentralAsia/Turkey,root/Europe&CentralAsia,25.0,25.0,15.0,15.0,14.0,14.0,14.0,14.0,14.0,14.0
root/Europe&CentralAsia/Ukraine,root/Europe&CentralAsia,36.0,36.0,36.0,33.0,33.0,33.0,33.0,33.0,28.0,28.0
root/Europe&CentralAsia/UnitedKingdom,root/Europe&CentralAsia,8.0,8.0,8.0,8.0,8.0,6.0,6.0,6.0,6.0,6.0
root/Europe&CentralAsia/Uzbekistan,root/Europe&CentralAsia,117.0,117.0,117.0,117.0,105.0,105.0,105.0,112.0,108.0,104.0
root/LatinAmerica&Caribbean,root,789.7,794.7,741.5,654.7,633.9000000000001,606.4,604.4,600.4,614.2,610.2
root/LatinAmerica&Caribbean/AntiguaandBarbuda,root/LatinAmerica&Caribbean,15.0,15.0,19.0,15.0,15.0,15.0,15.0,23.0,23.0,23.0
root/LatinAmerica&Caribbean/Argentina,root/LatinAmerica&Caribbean,20.0,20.0,20.0,18.0,16.0,16.0,16.0,30.0,30.0,30.0
root/LatinAmerica&Caribbean/BahamasThe,root/LatinAmerica&Caribbean,0,0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0
root/LatinAmerica&Caribbean/Barbados,root/LatinAmerica&Caribbean,0,0,0,0,0,0,8.0,8.0,8.0,8.0
root/LatinAmerica&Caribbean/Belize,root/LatinAmerica&Caribbean,21.0,21.0,21.0,21.0,21.0,21.0,21.0,20.0,19.0,19.0
root/LatinAmerica&Caribbean/Bolivia,root/LatinAmerica&Caribbean,36.0,36.0,36.0,23.0,23.0,23.0,23.0,23.0,24.0,28.0
root/LatinAmerica&Caribbean/Brazil,root/LatinAmerica&Caribbean,14.6,14.6,13.4,11.6,9.8,10.4,10.4,10.4,17.0,17.0
root/LatinAmerica&Caribbean/Chile,root/LatinAmerica&Caribbean,16.0,16.0,16.0,16.0,16.0,16.0,15.0,12.0,12.0,12.0
root/LatinAmerica&Caribbean/Colombia,root/LatinAmerica&Caribbean,48.0,35.0,20.0,15.0,14.0,13.0,13.0,13.0,13.0,13.0
root/LatinAmerica&Caribbean/CostaRica,root/LatinAmerica&Caribbean,35.0,35.0,18.0,18.0,14.0,14.0,14.0,14.0,14.0,14.0
root/LatinAmerica&Caribbean/Dominica,root/LatinAmerica&Caribbean,18.0,18.0,18.0,15.0,15.0,15.0,15.0,14.0,14.0,14.0
root/LatinAmerica&Caribbean/DominicanRepublic,root/LatinAmerica&Caribbean,17.0,17.0,13.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
root/LatinAmerica&Caribbean/Ecuador,root/LatinAmerica&Caribbean,44.0,44.0,44.0,29.0,29.0,29.0,25.0,25.0,25.0,24.0
root/LatinAmerica&Caribbean/ElSalvador,root/LatinAmerica&Caribbean,30.0,30.0,18.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
root/LatinAmerica&Caribbean/Grenada,root/LatinAmerica&Caribbean,23.0,23.0,23.0,20.0,16.0,12.0,12.0,9.0,9.0,9.0
root/LatinAmerica&Caribbean/Guatemala,root/LatinAmerica&Caribbean,34.0,31.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0
root/LatinAmerica&Caribbean/Guyana,root/LatinAmerica&Caribbean,26.0,26.0,26.0,26.0,24.0,22.0,22.0,22.0,22.0,22.0
root/LatinAmerica&Caribbean/Haiti,root/LatinAmerica&Caribbean,49.0,49.0,49.0,37.0,33.0,33.0,31.0,31.0,31.0,26.0
root/LatinAmerica&Caribbean/Honduras,root/LatinAmerica&Caribbean,22.0,22.0,22.0,22.0,22.0,22.0,22.0,16.0,16.0,16.0
root/LatinAmerica&Caribbean/Jamaica,root/LatinAmerica&Caribbean,22.0,18.0,18.0,18.0,18.0,18.0,18.0,17.0,17.0,17.0
root/LatinAmerica&Caribbean/Mexico,root/LatinAmerica&Caribbean,14.1,14.1,14.1,14.1,14.1,10.0,10.0,10.0,11.2,11.2
root/LatinAmerica&Caribbean/Nicaragua,root/LatinAmerica&Caribbean,37.0,37.0,37.0,28.0,28.0,25.0,23.0,20.0,20.0,20.0
root/LatinAmerica&Caribbean/Panama,root/LatinAmerica&Caribbean,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
root/LatinAmerica&Caribbean/Paraguay,root/LatinAmerica&Caribbean,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,30.0,30.0
root/LatinAmerica&Caribbean/Peru,root/LatinAmerica&Caribbean,29.0,29.0,29.0,25.0,24.0,17.0,17.0,17.0,17.0,17.0
root/LatinAmerica&Caribbean/PuertoRico,root/LatinAmerica&Caribbean,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0
root/LatinAmerica&Caribbean/StKittsandNevis,root/LatinAmerica&Caribbean,17.0,17.0,17.0,14.0,13.0,13.0,12.0,12.0,12.0,12.0
root/LatinAmerica&Caribbean/StLucia,root/LatinAmerica&Caribbean,19.0,19.0,16.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0
root/LatinAmerica&Caribbean/StVincentandtheGrenadines,root/LatinAmerica&Caribbean,15.0,15.0,15.0,12.0,12.0,12.0,12.0,13.0,13.0,13.0
root/LatinAmerica&Caribbean/Suriname,root/LatinAmerica&Caribbean,20.0,20.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0
root/LatinAmerica&Caribbean/TrinidadandTobago,root/LatinAmerica&Caribbean,26.0,26.0,26.0,26.0,26.0,19.0,19.0,14.0,14.0,14.0
root/LatinAmerica&Caribbean/Uruguay,root/LatinAmerica&Caribbean,23.0,23.0,23.0,22.0,22.0,22.0,22.0,18.0,16.0,14.0
root/LatinAmerica&Caribbean/VenezuelaRB,root/LatinAmerica&Caribbean,42.0,67.0,65.0,71.0,71.0,71.0,71.0,71.0,82.0,82.0
root/MiddleEast&NorthAfrica,root,528.0,517.0,510.0,501.0,487.0,444.0,450.0,481.0,486.0,486.0
root/MiddleEast&NorthAfrica/Algeria,root/MiddleEast&NorthAfrica,22.0,22.0,23.0,23.0,23.0,23.0,27.0,27.0,27.0,26.0
root/MiddleEast&NorthAfrica/Bahrain,root/MiddleEast&NorthAfrica,0,0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0
root/MiddleEast&NorthAfrica/Djibouti,root/MiddleEast&NorthAfrica,26.0,26.0,18.0,16.0,18.0,18.0,18.0,18.0,18.0,18.0
root/MiddleEast&NorthAfrica/EgyptArabRep,root/MiddleEast&NorthAfrica,32.0,28.0,21.0,18.0,18.0,15.0,15.0,15.0,15.0,15.0
root/MiddleEast&NorthAfrica/IranIslamicRep,root/MiddleEast&NorthAfrica,44.0,44.0,44.0,44.0,43.0,37.0,37.0,37.0,37.0,37.0
root/MiddleEast&NorthAfrica/Iraq,root/MiddleEast&NorthAfrica,101.0,101.0,101.0,101.0,101.0,83.0,83.0,82.0,82.0,82.0
root/MiddleEast&NorthAfrica/Israel,root/MiddleEast&NorthAfrica,12.0,12.0,12.0,12.0,12.0,10.0,10.0,10.0,10.0,10.0
root/MiddleEast&NorthAfrica/Jordan,root/MiddleEast&NorthAfrica,28.0,22.0,22.0,22.0,19.0,18.0,15.0,15.0,15.0,15.0
root/MiddleEast&NorthAfrica/Kuwait,root/MiddleEast&NorthAfrica,21.0,21.0,21.0,21.0,20.0,20.0,20.0,20.0,20.0,20.0
root/MiddleEast&NorthAfrica/Lebanon,root/MiddleEast&NorthAfrica,34.0,34.0,38.0,38.0,33.0,33.0,30.0,30.0,30.0,30.0
root/MiddleEast&NorthAfrica/Libya,root/MiddleEast&NorthAfrica,0,0,0,0,0,0,0,37.0,37.0,37.0
root/MiddleEast&NorthAfrica/Malta,root/MiddleEast&NorthAfrica,0,0,0,0,0,0,9.0,9.0,9.0,9.0
root/MiddleEast&NorthAfrica/Morocco,root/MiddleEast&NorthAfrica,29.0,29.0,18.0,17.0,16.0,16.0,15.0,15.0,15.0,14.0
root/MiddleEast&NorthAfrica/Oman,root/MiddleEast&NorthAfrica,15.0,15.0,15.0,15.0,15.0,9.0,9.0,9.0,9.0,9.0
root/MiddleEast&NorthAfrica/Qatar,root/MiddleEast&NorthAfrica,0,0,20.0,20.0,20.0,20.0,20.0,17.0,17.0,16.0
root/MiddleEast&NorthAfrica/SaudiArabia,root/MiddleEast&NorthAfrica,34.0,34.0,20.0,18.0,18.0,17.0,17.0,17.0,17.0,17.0
root/MiddleEast&NorthAfrica/SyrianArabRepublic,root/MiddleEast&NorthAfrica,24.0,23.0,23.0,21.0,21.0,21.0,21.0,21.0,26.0,24.0
root/MiddleEast&NorthAfrica/Tunisia,root/MiddleEast&NorthAfrica,29.0,29.0,22.0,23.0,21.0,17.0,17.0,17.0,17.0,20.0
root/MiddleEast&NorthAfrica/UnitedArabEmirates,root/MiddleEast&NorthAfrica,9.0,9.0,9.0,9.0,9.0,7.0,7.0,7.0,7.0,7.0
root/MiddleEast&NorthAfrica/WestBankandGaza,root/MiddleEast&NorthAfrica,40.0,40.0,40.0,40.0,40.0,40.0,40.0,38.0,38.0,38.0
root/MiddleEast&NorthAfrica/YemenRep,root/MiddleEast&NorthAfrica,28.0,28.0,28.0,28.0,25.0,25.0,25.0,25.0,25.0,27.0
root/NorthAmerica,root,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,15.4,15.4
root/NorthAmerica/Canada,root/NorthAmerica,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
root/NorthAmerica/UnitedStates,root/NorthAmerica,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,5.4,5.4
root/SouthAsia,root,291.8,269.8,234.9,239.7,237.4,240.0,240.0,243.0,278.09999999999997,275.09999999999997
root/SouthAsia/Afghanistan,root/SouthAsia,80.0,71.0,71.0,77.0,77.0,77.0,77.0,77.0,85.0,91.0
root/SouthAsia/Bangladesh,root/SouthAsia,49.1,49.1,29.6,29.6,27.3,28.9,28.9,28.9,37.6,33.6
root/SouthAsia/Bhutan,root/SouthAsia,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0
root/SouthAsia/India,root/SouthAsia,19.3,19.3,9.9,9.4,9.4,9.4,9.4,9.4,21.1,21.1
root/SouthAsia/Maldives,root/SouthAsia,20.0,20.0,20.0,20.0,20.0,22.0,22.0,22.0,22.0,22.0
root/SouthAsia/Nepal,root/SouthAsia,35.0,35.0,35.0,35.0,35.0,35.0,35.0,38.0,39.0,39.0
root/SouthAsia/Pakistan,root/SouthAsia,25.4,12.4,12.4,11.7,11.7,11.7,11.7,11.7,19.4,18.4
root/SouthAsia/SriLanka,root/SouthAsia,26.0,26.0,20.0,20.0,20.0,19.0,19.0,19.0,17.0,13.0
root/Sub-SaharanAfrica,root,2130.8,2084.4,1981.4,1881.3,1795.6,1747.0,1708.0,1817.0,1781.9,1765.9
root/Sub-SaharanAfrica/Angola,root/Sub-SaharanAfrica,58.0,58.0,58.0,62.0,59.0,49.0,45.0,45.0,43.0,43.0
root/Sub-SaharanAfrica/Benin,root/Sub-SaharanAfrica,38.0,38.0,38.0,37.0,32.0,32.0,32.0,30.0,27.0,25.0
root/Sub-SaharanAfrica/Botswana,root/Sub-SaharanAfrica,43.0,43.0,43.0,42.0,41.0,41.0,41.0,37.0,35.0,35.0
root/Sub-SaharanAfrica/BurkinaFaso,root/Sub-SaharanAfrica,54.0,54.0,54.0,54.0,49.0,49.0,49.0,47.0,49.0,49.0
root/Sub-SaharanAfrica/Burundi,root/Sub-SaharanAfrica,71.0,71.0,71.0,71.0,60.0,60.0,54.0,46.0,46.0,43.0
root/Sub-SaharanAfrica/CaboVerde,root/Sub-SaharanAfrica,22.0,22.0,21.0,18.0,18.0,18.0,18.0,18.0,18.0,20.0
root/Sub-SaharanAfrica/Cameroon,root/Sub-SaharanAfrica,33.0,33.0,33.0,33.0,26.0,26.0,25.0,25.0,25.0,25.0
root/Sub-SaharanAfrica/CentralAfricanRepublic,root/Sub-SaharanAfrica,66.0,66.0,66.0,66.0,62.0,62.0,62.0,62.0,55.0,68.0
root/Sub-SaharanAfrica/Chad,root/Sub-SaharanAfrica,102.0,102.0,102.0,102.0,100.0,101.0,101.0,101.0,98.0,90.0
root/Sub-SaharanAfrica/Comoros,root/Sub-SaharanAfrica,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0
root/Sub-SaharanAfrica/CongoDemRep,root/Sub-SaharanAfrica,66.0,66.0,66.0,66.0,63.0,63.0,63.0,63.0,63.0,63.0
root/Sub-SaharanAfrica/CongoRep,root/Sub-SaharanAfrica,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,54.0,54.0
root/Sub-SaharanAfrica/CotedIvoire,root/Sub-SaharanAfrica,43.0,43.0,43.0,43.0,36.0,36.0,36.0,34.0,34.0,32.0
root/Sub-SaharanAfrica/EquatorialGuinea,root/Sub-SaharanAfrica,42.0,42.0,42.0,45.0,45.0,44.0,44.0,44.0,44.0,44.0
root/Sub-SaharanAfrica/Eritrea,root/Sub-SaharanAfrica,69.0,69.0,69.0,60.0,60.0,59.0,59.0,59.0,59.0,59.0
root/Sub-SaharanAfrica/Ethiopia,root/Sub-SaharanAfrica,41.0,41.0,41.0,41.0,44.0,44.0,44.0,44.0,44.0,44.0
root/Sub-SaharanAfrica/Gabon,root/Sub-SaharanAfrica,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0
root/Sub-SaharanAfrica/GambiaThe,root/Sub-SaharanAfrica,23.0,23.0,23.0,23.0,21.0,21.0,19.0,19.0,19.0,19.0
root/Sub-SaharanAfrica/Ghana,root/Sub-SaharanAfrica,63.0,50.0,37.0,37.0,37.0,37.0,37.0,42.0,42.0,41.0
root/Sub-SaharanAfrica/Guinea,root/Sub-SaharanAfrica,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,31.0,31.0
root/Sub-SaharanAfrica/GuineaBissau,root/Sub-SaharanAfrica,24.0,24.0,24.0,24.0,22.0,22.0,22.0,22.0,22.0,22.0
root/Sub-SaharanAfrica/Kenya,root/Sub-SaharanAfrica,62.0,37.0,37.0,26.0,25.0,24.0,24.0,26.0,26.0,26.0
root/Sub-SaharanAfrica/Lesotho,root/Sub-SaharanAfrica,49.0,49.0,49.0,49.0,49.0,35.0,35.0,35.0,33.0,33.0
root/Sub-SaharanAfrica/Liberia,root/Sub-SaharanAfrica,0,32.0,32.0,32.0,30.0,30.0,29.0,29.0,29.0,29.0
root/Sub-SaharanAfrica/Madagascar,root/Sub-SaharanAfrica,48.0,48.0,44.0,27.0,26.0,24.0,24.0,24.0,21.0,21.0
root/Sub-SaharanAfrica/Malawi,root/Sub-SaharanAfrica,54.0,54.0,54.0,54.0,51.0,51.0,47.0,39.0,39.0,39.0
root/Sub-SaharanAfrica/Mali,root/Sub-SaharanAfrica,69.0,69.0,69.0,46.0,41.0,35.0,35.0,35.0,35.0,34.0
root/Sub-SaharanAfrica/Mauritania,root/Sub-SaharanAfrica,40.0,40.0,40.0,40.0,40.0,40.0,38.0,38.0,38.0,38.0
root/Sub-SaharanAfrica/Mauritius,root/Sub-SaharanAfrica,12.0,12.0,12.0,12.0,10.0,9.0,9.0,9.0,9.0,9.0
root/Sub-SaharanAfrica/Mozambique,root/Sub-SaharanAfrica,36.0,36.0,36.0,30.0,28.0,28.0,28.0,28.0,25.0,25.0
root/Sub-SaharanAfrica/Namibia,root/Sub-SaharanAfrica,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
root/Sub-SaharanAfrica/Niger,root/Sub-SaharanAfrica,66.0,66.0,66.0,66.0,66.0,66.0,66.0,64.0,62.0,61.0
root/Sub-SaharanAfrica/Nigeria,root/Sub-SaharanAfrica,40.8,35.4,35.4,32.3,31.6,30.0,30.0,30.0,33.9,33.9
root/Sub-SaharanAfrica/Rwanda,root/Sub-SaharanAfrica,95.0,95.0,69.0,42.0,35.0,34.0,31.0,31.0,30.0,27.0
root/Sub-SaharanAfrica/SaoTomeandPrincipe,root/Sub-SaharanAfrica,29.0,29.0,29.0,29.0,29.0,29.0,28.0,28.0,28.0,28.0
root/Sub-SaharanAfrica/Senegal,root/Sub-SaharanAfrica,27.0,27.0,27.0,19.0,15.0,15.0,15.0,15.0,15.0,14.0
root/Sub-SaharanAfrica/Seychelles,root/Sub-SaharanAfrica,19.0,19.0,19.0,19.0,19.0,18.0,17.0,17.0,17.0,17.0
root/Sub-SaharanAfrica/SierraLeone,root/Sub-SaharanAfrica,34.0,34.0,34.0,34.0,31.0,31.0,27.0,27.0,30.0,28.0
root/Sub-SaharanAfrica/SouthAfrica,root/Sub-SaharanAfrica,35.0,35.0,35.0,35.0,35.0,35.0,32.0,23.0,21.0,21.0
root/Sub-SaharanAfrica/SouthSudan,root/Sub-SaharanAfrica,0,0,0,0,0,0,0,130.0,130.0,130.0
root/Sub-SaharanAfrica/Sudan,root/Sub-SaharanAfrica,83.0,83.0,54.0,49.0,46.0,46.0,46.0,46.0,46.0,46.0
root/Sub-SaharanAfrica/Swaziland,root/Sub-SaharanAfrica,30.0,30.0,30.0,30.0,30.0,25.0,25.0,25.0,23.0,23.0
