root/examples/kaggle_otto_nn.py,root/examples,0,122.0,124.0,124.0,126.0,126.0,126.0,123.0,123.0,121.0,121.0,121.0,121.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/examples/lstm_benchmark.py,root/examples,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,84.0,88.0,88.0,88.0,88.0,88.0,88.0,0,0,0,0,0,0,0,0,0,0,0
root/examples/lstm_seq2seq.py,root/examples,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222.0,229.0,229.0,229.0,229.0,230.0,230.0,230.0,230.0,230.0,230.0
root/examples/lstm_seq2seq_restore.py,root/examples,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149.0,150.0,150.0,150.0,150.0,150.0,150.0
root/examples/lstm_stateful.py,root/examples,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238.0,241.0,241.0,241.0,241.0,241.0,241.0,241.0,241.0,241.0
root/examples/lstm_text_generation.py,root/examples,0,0,0,104.0,101.0,101.0,101.0,103.0,103.0,102.0,102.0,102.0,108.0,102.0,102.0,101.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0,106.0,106.0,106.0,106.0,106.0,106.0,106.0,106.0,106.0,107.0,110.0,111.0,111.0,111.0,111.0,111.0,111.0
root/examples/mnist_acgan.py,root/examples,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307.0,310.0,310.0,310.0,315.0,315.0,315.0,315.0,315.0,315.0,315.0,317.0,340.0,340.0,345.0,345.0,345.0,345.0,345.0,345.0,345.0
root/examples/mnist_cnn.py,root/examples,0,0,0,64.0,64.0,64.0,76.0,74.0,74.0,73.0,73.0,73.0,73.0,74.0,74.0,74.0,74.0,74.0,82.0,82.0,82.0,82.0,82.0,67.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0
root/examples/mnist_dataset_api.py,root/examples,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113.0,111.0,111.0,111.0,111.0,111.0,107.0,107.0,107.0,107.0
root/examples/mnist_denoising_autoencoder.py,root/examples,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149.0,149.0,149.0,149.0,149.0,149.0,149.0
root/examples/mnist_hierarchical_rnn.py,root/examples,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,96.0,96.0,96.0,96.0,96.0,96.0,96.0,96.0,96.0
root/examples/mnist_irnn.py,root/examples,0,0,0,0,87.0,87.0,87.0,88.0,86.0,85.0,85.0,85.0,85.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0
root/examples/mnist_mlp.py,root/examples,0,0,0,57.0,55.0,55.0,55.0,55.0,60.0,59.0,59.0,59.0,59.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,55.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0
root/examples/mnist_net2net.py,root/examples,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,384.0,384.0,384.0,384.0,385.0,385.0,386.0,389.0,389.0,389.0,389.0,389.0,389.0,389.0,397.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0
root/examples/mnist_nn.py,root/examples,0,0,54.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/examples/mnist_siamese.py,root/examples,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0
root/examples/mnist_siamese_graph.py,root/examples,0,0,0,0,0,0,0,0,0,0,0,124.0,124.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,131.0,131.0,131.0,131.0,131.0,131.0,133.0,0,0,0,0,0,0,0,0,0,0
root/examples/mnist_sklearn_wrapper.py,root/examples,0,0,0,0,0,0,0,0,0,0,0,0,0,94.0,94.0,94.0,94.0,94.0,94.0,94.0,94.0,94.0,95.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0
root/examples/mnist_swwae.py,root/examples,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167.0,167.0,167.0,176.0,176.0,176.0,203.0,203.0,203.0,203.0,203.0,203.0,203.0,203.0,197.0,197.0,197.0,197.0,197.0,197.0,197.0,197.0,197.0
root/examples/mnist_tfrecord.py,root/examples,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157.0,157.0,157.0,157.0,157.0,237.0,237.0,237.0,237.0,237.0,237.0,237.0
root/examples/mnist_transfer_cnn.py,root/examples,0,0,0,0,0,0,0,114.0,122.0,122.0,122.0,122.0,122.0,124.0,124.0,124.0,124.0,124.0,127.0,127.0,127.0,127.0,127.0,125.0,126.0,126.0,126.0,126.0,126.0,126.0,126.0,126.0,124.0,124.0,124.0,124.0,124.0,124.0,124.0,124.0,124.0
root/examples/neural_doodle.py,root/examples,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,364.0,366.0,366.0,366.0,366.0,366.0,366.0,366.0,367.0,367.0,367.0,367.0,367.0,367.0,370.0,370.0,370.0,370.0,370.0,370.0,371.0,371.0,371.0
root/examples/neural_style_transfer.py,root/examples,0,0,0,0,0,0,0,0,0,0,296.0,296.0,290.0,290.0,290.0,290.0,302.0,256.0,259.0,261.0,261.0,277.0,293.0,293.0,293.0,293.0,293.0,290.0,290.0,290.0,290.0,290.0,290.0,290.0,290.0,290.0,290.0,290.0,289.0,289.0,289.0
root/examples/neural_turing_machine_copy.py,root/examples,0,0,0,0,0,0,0,0,168.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/examples/pretrained_word_embeddings.py,root/examples,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.0,144.0,144.0,144.0,144.0,144.0,144.0,144.0,149.0,149.0,149.0,149.0,149.0,149.0,149.0,148.0,148.0,148.0,148.0,144.0,144.0,144.0,144.0,144.0,145.0
root/examples/resnet_50.py,root/examples,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/examples/reuters_mlp.py,root/examples,63.0,57.0,58.0,59.0,59.0,59.0,59.0,59.0,59.0,57.0,57.0,57.0,57.0,59.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0
root/examples/reuters_mlp_relu_vs_selu.py,root/examples,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174.0,174.0,174.0,174.0,174.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0
root/examples/skipgram_word_embeddings.py,root/examples,0,215.0,215.0,217.0,222.0,222.0,222.0,221.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/examples/stateful_lstm.py,root/examples,0,0,0,0,0,0,0,0,0,0,84.0,85.0,85.0,85.0,84.0,84.0,84.0,84.0,84.0,84.0,83.0,83.0,83.0,83.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,0,0,0,0,0,0,0,0,0,0
root/examples/tensorboard_embeddings_mnist.py,root/examples,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.0,96.0
root/examples/variational_autoencoder.py,root/examples,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.0,98.0,97.0,97.0,99.0,99.0,101.0,101.0,101.0,101.0,101.0,118.0,118.0,118.0,118.0,118.0,118.0,118.0,121.0,121.0,111.0,111.0,111.0,111.0,207.0,207.0,207.0
root/examples/variational_autoencoder_deconv.py,root/examples,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124.0,124.0,171.0,171.0,173.0,173.0,174.0,179.0,179.0,193.0,193.0,194.0,194.0,194.0,194.0,194.0,197.0,197.0,185.0,185.0,185.0,185.0,230.0,230.0,230.0
root/keras,root,1781.0,2466.0,3278.0,4260.0,5176.0,5503.0,5628.0,6325.0,7939.0,9838.0,10275.0,11649.0,12038.0,15156.0,15356.0,15844.0,17928.0,20109.0,21081.0,21984.0,22200.0,23408.0,25128.0,26817.0,28271.0,28985.0,29212.0,33307.0,33523.0,34330.0,36095.0,37182.0,37623.0,38990.0,40006.0,41261.0,41697.0,42694.0,42558.0,36736.0,36763.0
root/keras/__init__.py,root/keras,0,0,0,0,0,0,0,15.0,15.0,1.0,1.0,1.0,1.0,17.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,21.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0
root/keras/activations.py,root/keras,28.0,34.0,34.0,35.0,44.0,44.0,44.0,44.0,49.0,49.0,51.0,47.0,47.0,51.0,51.0,51.0,53.0,53.0,56.0,56.0,55.0,55.0,55.0,74.0,84.0,93.0,93.0,107.0,107.0,107.0,107.0,107.0,107.0,111.0,119.0,119.0,119.0,119.0,190.0,190.0,201.0
root/keras/applications,root/keras,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,895.0,1137.0,1346.0,1405.0,1449.0,1548.0,1432.0,1467.0,1470.0,1465.0,2107.0,2106.0,2168.0,2581.0,2581.0,2661.0,3318.0,3747.0,3543.0,3550.0,3556.0,3974.0,134.0,132.0
root/keras/applications/__init__.py,root/keras/applications,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,7.0,7.0,7.0,8.0,9.0,9.0,9.0,9.0,10.0,29.0,29.0
root/keras/applications/audio_conv_utils.py,root/keras/applications,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.0,86.0,86.0,86.0,92.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/keras/applications/densenet.py,root/keras/applications,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340.0,340.0,340.0,340.0,335.0,11.0,11.0
root/keras/applications/imagenet_utils.py,root/keras/applications,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.0,48.0,50.0,94.0,94.0,139.0,138.0,138.0,138.0,138.0,138.0,138.0,178.0,192.0,192.0,232.0,232.0,312.0,313.0,313.0,316.0,322.0,10.0,10.0
root/keras/applications/inception_resnet_v2.py,root/keras/applications,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,374.0,374.0,380.0,380.0,381.0,381.0,381.0,381.0,363.0,9.0,9.0
root/keras/applications/inception_v3.py,root/keras/applications,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312.0,312.0,312.0,314.0,321.0,330.0,358.0,393.0,396.0,393.0,393.0,393.0,394.0,400.0,400.0,406.0,406.0,407.0,407.0,407.0,407.0,392.0,9.0,9.0
root/keras/applications/mobilenet.py,root/keras/applications,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,641.0,641.0,658.0,664.0,664.0,669.0,669.0,669.0,463.0,470.0,470.0,470.0,10.0,9.0
root/keras/applications/mobilenetv2.py,root/keras/applications,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,505.0,10.0,9.0
root/keras/applications/music_tagger_crnn.py,root/keras/applications,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.0,147.0,147.0,155.0,160.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/keras/applications/nasnet.py,root/keras/applications,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,656.0,656.0,656.0,656.0,664.0,666.0,10.0,10.0
root/keras/applications/resnet50.py,root/keras/applications,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235.0,235.0,235.0,237.0,245.0,254.0,284.0,284.0,284.0,282.0,282.0,281.0,282.0,282.0,282.0,288.0,288.0,291.0,292.0,292.0,292.0,274.0,9.0,9.0
root/keras/applications/vgg16.py,root/keras/applications,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149.0,149.0,149.0,151.0,158.0,166.0,189.0,189.0,189.0,189.0,189.0,189.0,190.0,192.0,192.0,198.0,198.0,199.0,199.0,199.0,199.0,179.0,9.0,9.0
root/keras/applications/vgg19.py,root/keras/applications,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152.0,152.0,152.0,154.0,161.0,169.0,192.0,192.0,192.0,192.0,192.0,192.0,193.0,195.0,195.0,201.0,201.0,202.0,202.0,202.0,202.0,182.0,9.0,9.0
root/keras/applications/xception.py,root/keras/applications,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210.0,217.0,224.0,233.0,266.0,266.0,266.0,266.0,266.0,266.0,267.0,275.0,275.0,280.0,280.0,281.0,281.0,281.0,276.0,276.0,9.0,9.0
root/keras/backend,root/keras,0,0,0,0,0,0,0,0,1294.0,1345.0,1456.0,1708.0,1733.0,2219.0,2247.0,2306.0,2976.0,3412.0,3546.0,3850.0,4120.0,4926.0,5500.0,5651.0,5873.0,6146.0,6204.0,8744.0,8847.0,9004.0,9140.0,9199.0,9210.0,9412.0,9425.0,9537.0,9546.0,9649.0,9956.0,10068.0,10068.0
root/keras/backend/__init__.py,root/keras/backend,0,0,0,0,0,0,0,0,39.0,50.0,51.0,51.0,51.0,56.0,56.0,61.0,62.0,73.0,78.0,78.0,78.0,76.0,76.0,73.0,82.0,91.0,98.0,101.0,101.0,101.0,101.0,101.0,101.0,101.0,101.0,102.0,102.0,102.0,122.0,123.0,123.0
root/keras/backend/cntk_backend.py,root/keras/backend,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2145.0,2262.0,2367.0,2455.0,2457.0,2457.0,2465.0,2468.0,2527.0,2530.0,2564.0,2559.0,2588.0,2588.0
root/keras/backend/common.py,root/keras/backend,0,0,0,0,0,0,0,0,31.0,32.0,32.0,32.0,32.0,45.0,45.0,68.0,71.0,89.0,89.0,89.0,89.0,217.0,217.0,176.0,212.0,217.0,188.0,188.0,186.0,186.0,186.0,186.0,186.0,186.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0
root/keras/backend/tensorflow_backend.py,root/keras/backend,0,0,0,0,0,0,0,0,602.0,619.0,684.0,723.0,754.0,1082.0,1100.0,1118.0,1553.0,1810.0,1879.0,1926.0,2035.0,2562.0,3101.0,3350.0,3389.0,3593.0,3634.0,3857.0,3839.0,3865.0,3892.0,3948.0,3958.0,4147.0,4150.0,4153.0,4156.0,4167.0,4366.0,4399.0,4399.0
root/keras/backend/theano_backend.py,root/keras/backend,0,0,0,0,0,0,0,0,622.0,644.0,689.0,902.0,896.0,1036.0,1046.0,1059.0,1290.0,1440.0,1500.0,1757.0,1918.0,2071.0,2106.0,2052.0,2190.0,2245.0,2284.0,2453.0,2459.0,2485.0,2506.0,2507.0,2508.0,2513.0,2516.0,2565.0,2568.0,2626.0,2719.0,2768.0,2768.0
root/keras/callbacks.py,root/keras,0,0,142.0,266.0,261.0,274.0,275.0,293.0,295.0,524.0,527.0,497.0,497.0,490.0,501.0,499.0,518.0,518.0,746.0,760.0,774.0,795.0,930.0,928.0,930.0,989.0,1056.0,1062.0,1063.0,1076.0,1076.0,1076.0,1077.0,1083.0,1113.0,1149.0,1163.0,1162.0,1175.0,1234.0,1234.0
root/keras/constraints.py,root/keras,0,0,22.0,32.0,47.0,47.0,47.0,48.0,45.0,45.0,95.0,95.0,95.0,93.0,93.0,93.0,93.0,93.0,93.0,93.0,93.0,93.0,103.0,174.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,185.0,185.0,185.0,185.0,185.0,185.0,185.0
root/keras/datasets,root/keras,237.0,262.0,314.0,357.0,365.0,368.0,368.0,368.0,368.0,291.0,291.0,333.0,243.0,243.0,242.0,250.0,297.0,320.0,327.0,327.0,328.0,329.0,388.0,405.0,423.0,423.0,423.0,387.0,387.0,387.0,434.0,436.0,435.0,435.0,479.0,476.0,476.0,476.0,476.0,476.0,476.0
root/keras/datasets/__init__.py,root/keras/datasets,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
root/keras/datasets/boston_housing.py,root/keras/datasets,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0,34.0,34.0,34.0,36.0,36.0,36.0,36.0,37.0,37.0,37.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0
root/keras/datasets/cifar.py,root/keras/datasets,0,0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,23.0,23.0,22.0,22.0,22.0,22.0,22.0,22.0,23.0,23.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,38.0,37.0,37.0,37.0,37.0,37.0,37.0
root/keras/datasets/cifar10.py,root/keras/datasets,41.0,50.0,30.0,30.0,31.0,31.0,31.0,31.0,31.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,35.0,35.0,35.0,35.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,39.0,39.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0
